order_id,order_date,customer_id,customer_segment,category,product_name,region,channel,payment_method,unit_price,quantity,discount_pct,revenue,shipping_status,rating,return_flag,month,quarter,year,profit
ORD100158,2023-10-28,CUST8704,New,Home & Kitchen,Home & Kitchen Product 8,West,Mobile App,Wallet,8706.9,1,5,8271.55,Processing,4.1,1,10,4,2023,1902.4565
ORD100159,2024-03-21,CUST7934,Returning,Clothing,Clothing Product 35,South,Marketplace,Net Banking,3042.14,2,0,6084.28,Delivered,3.2,1,3,1,2024,1825.2839999999999
ORD100160,2023-06-11,CUST3751,Returning,Toys,Toys Product 23,Central,Social Media,Debit Card,233.67,1,10,210.3,Cancelled,4.1,0,6,2,2023,27.339000000000002
ORD100161,2024-04-09,CUST4870,New,Electronics,Electronics Product 38,West,Website,Wallet,74325.87,2,0,148651.74,Cancelled,4.1,0,4,2,2024,57974.1786
ORD100162,2023-01-04,CUST1281,Returning,Toys,Toys Product 10,South,Mobile App,Wallet,2148.62,2,0,4297.24,Returned,2.8,0,1,1,2023,1418.0892
ORD100163,2023-09-27,CUST4201,New,Sports,Sports Product 5,North,Marketplace,UPI,10274.83,2,5,19522.18,Cancelled,4.8,0,9,3,2023,5661.432199999999
ORD100164,2024-05-27,CUST2262,New,Sports,Sports Product 9,East,Website,Net Banking,14523.35,1,0,14523.35,Returned,3.3,0,5,2,2024,2759.4365000000003
ORD100165,2023-07-02,CUST2103,VIP,Home & Kitchen,Home & Kitchen Product 25,South,Social Media,Net Banking,4104.87,3,25,9235.96,Delivered,4.1,0,7,3,2023,1385.3939999999998
ORD100166,2024-06-03,CUST2663,Returning,Home & Kitchen,Home & Kitchen Product 41,East,Marketplace,Debit Card,12831.38,1,0,12831.38,Shipped,4.9,1,6,2,2024,2822.9035999999996
ORD100167,2023-04-19,CUST5408,Returning,Sports,Sports Product 34,Central,Website,Net Banking,6208.73,1,0,6208.73,Delivered,4.7,0,4,2,2023,1862.6189999999997
ORD100168,2024-10-02,CUST3928,New,Electronics,Electronics Product 47,East,Marketplace,Debit Card,21846.91,1,0,21846.91,Delivered,4.0,0,10,4,2024,6335.603899999999
ORD100169,2023-11-02,CUST9748,New,Beauty,Beauty Product 19,West,Mobile App,Credit Card,489.44,2,15,832.05,Cancelled,3.7,0,11,4,2023,174.73049999999998
ORD100170,2024-10-16,CUST3033,Returning,Automotive,Automotive Product 42,South,Website,Net Banking,11817.33,2,5,22452.93,Delivered,4.8,0,10,4,2024,6286.8204000000005
ORD100171,2024-06-03,CUST8578,Returning,Home & Kitchen,Home & Kitchen Product 33,Central,Marketplace,Debit Card,8143.42,1,10,7329.08,Cancelled,4.5,0,6,2,2024,2491.8872
ORD100172,2024-09-15,CUST7044,New,Electronics,Electronics Product 24,North,Mobile App,Debit Card,23701.54,2,0,47403.08,Shipped,3.5,0,9,3,2024,5214.3388
ORD100173,2023-07-23,CUST3931,Returning,Home & Kitchen,Home & Kitchen Product 27,West,Social Media,Credit Card,9702.35,1,0,9702.35,Processing,3.4,1,7,3,2023,2328.564
ORD100174,2023-06-06,CUST3502,New,Beauty,Beauty Product 15,Central,Social Media,Wallet,2834.83,2,5,5386.18,Cancelled,2.3,0,6,2,2023,1777.4394000000002
ORD100175,2024-01-18,CUST9743,VIP,Electronics,Electronics Product 32,West,Mobile App,UPI,22581.64,1,15,19194.39,Delivered,4.1,1,1,1,2024,4990.5414
ORD100176,2023-06-15,CUST4060,VIP,Sports,Sports Product 6,East,Mobile App,Net Banking,3006.24,2,20,4809.98,Cancelled,3.9,0,6,2,2023,1442.994
ORD100177,2024-07-06,CUST5024,New,Automotive,Automotive Product 6,East,Mobile App,Credit Card,43770.44,1,0,43770.44,Cancelled,4.9,0,7,3,2024,11380.314400000001
ORD100178,2024-06-27,CUST1143,VIP,Beauty,Beauty Product 19,North,Website,Credit Card,296.83,4,5,1127.95,Processing,4.3,0,6,2,2024,451.18000000000006
ORD100179,2023-01-01,CUST6332,Returning,Clothing,Clothing Product 10,West,Social Media,Net Banking,4904.11,1,20,3923.29,Processing,5.0,0,1,1,2023,470.79479999999995
ORD100180,2024-09-05,CUST3814,At-Risk,Beauty,Beauty Product 39,North,Social Media,Debit Card,2970.18,1,0,2970.18,Processing,3.4,0,9,3,2024,742.545
ORD100181,2023-11-28,CUST5461,At-Risk,Books,Books Product 20,South,Website,Net Banking,246.98,1,15,209.93,Cancelled,4.9,0,11,4,2023,27.2909
ORD100182,2024-05-15,CUST9409,At-Risk,Home & Kitchen,Home & Kitchen Product 13,South,Marketplace,Debit Card,2007.92,4,0,8031.68,Returned,3.6,0,5,2,2024,1204.752
ORD100183,2023-01-20,CUST1339,At-Risk,Clothing,Clothing Product 2,South,Website,Wallet,3313.5,4,20,10603.2,Cancelled,4.6,0,1,1,2023,2226.672
ORD100184,2023-04-25,CUST9206,VIP,Home & Kitchen,Home & Kitchen Product 3,Central,Website,Credit Card,9600.44,1,15,8160.37,Cancelled,2.8,0,4,2,2023,1224.0555
ORD100185,2024-01-07,CUST9265,New,Toys,Toys Product 2,Central,Website,Debit Card,3894.43,2,20,6231.09,Delivered,4.2,1,1,1,2024,2430.1251
ORD100186,2023-11-11,CUST1931,New,Toys,Toys Product 48,Central,Website,Debit Card,1433.34,3,10,3870.02,Processing,2.4,0,11,4,2023,1470.6076
ORD100187,2023-09-03,CUST7452,New,Clothing,Clothing Product 16,North,Website,Net Banking,4742.85,2,0,9485.7,Cancelled,3.8,1,9,3,2023,1897.1400000000003
ORD100188,2023-03-01,CUST3211,VIP,Beauty,Beauty Product 30,West,Mobile App,UPI,2669.36,2,20,4270.98,Shipped,4.4,0,3,1,2023,1238.5841999999998
ORD100189,2023-09-04,CUST3736,VIP,Books,Books Product 22,North,Website,Wallet,284.83,1,0,284.83,Shipped,3.6,0,9,3,2023,74.0558
ORD100190,2024-08-03,CUST1792,New,Books,Books Product 50,North,Marketplace,Credit Card,193.53,1,0,193.53,Processing,3.2,0,8,3,2024,65.8002
ORD100191,2023-03-22,CUST8685,At-Risk,Beauty,Beauty Product 16,East,Marketplace,Wallet,2710.26,4,10,9756.94,Returned,4.7,1,3,1,2023,2829.5126
ORD100192,2023-03-29,CUST3554,VIP,Beauty,Beauty Product 37,North,Website,UPI,990.45,4,15,3367.53,Processing,3.9,0,3,1,2023,336.75300000000004
ORD100193,2024-05-12,CUST3167,VIP,Beauty,Beauty Product 49,North,Marketplace,Net Banking,2957.99,2,20,4732.78,Cancelled,3.6,0,5,2,2024,1561.8174
ORD100194,2023-03-12,CUST4963,Returning,Sports,Sports Product 35,South,Marketplace,UPI,12668.72,1,0,12668.72,Returned,4.0,0,3,1,2023,4053.9903999999997
ORD100195,2024-06-29,CUST7016,New,Books,Books Product 37,Central,Mobile App,Wallet,107.29,1,15,91.2,Returned,5.0,0,6,2,2024,22.8
ORD100196,2023-05-09,CUST5575,New,Automotive,Automotive Product 45,West,Mobile App,Credit Card,18289.77,2,10,32921.59,Shipped,4.9,0,5,2,2023,12180.988299999999
ORD100197,2023-05-12,CUST8576,At-Risk,Electronics,Electronics Product 10,East,Social Media,Credit Card,58572.9,4,0,234291.6,Returned,4.9,0,5,2,2023,86687.892
ORD100198,2024-11-06,CUST5027,Returning,Clothing,Clothing Product 16,East,Marketplace,Net Banking,1542.51,4,0,6170.04,Delivered,4.3,1,11,4,2024,1604.2104
ORD100199,2024-05-01,CUST8453,At-Risk,Beauty,Beauty Product 45,North,Social Media,Debit Card,879.56,3,0,2638.68,Shipped,4.1,0,5,2,2024,738.8304
ORD100200,2024-07-16,CUST3869,At-Risk,Automotive,Automotive Product 45,South,Mobile App,UPI,1569.41,2,0,3138.82,Delivered,2.1,1,7,3,2024,1255.5280000000002
ORD100201,2023-06-19,CUST2800,At-Risk,Books,Books Product 5,North,Website,Debit Card,560.12,1,25,420.09,Shipped,3.5,0,6,2,2023,79.8171
ORD100202,2023-09-29,CUST5066,Returning,Books,Books Product 14,South,Marketplace,Credit Card,707.59,1,10,636.83,Delivered,3.6,0,9,3,2023,127.36600000000001
ORD100203,2024-06-24,CUST3655,VIP,Electronics,Electronics Product 10,South,Website,Debit Card,75151.84,4,10,270546.62,Cancelled,2.5,0,6,2,2024,40581.992999999995
ORD100204,2024-09-13,CUST1692,VIP,Beauty,Beauty Product 17,North,Website,Credit Card,1812.29,2,25,2718.44,Delivered,3.1,0,9,3,2024,1005.8228
ORD100205,2024-03-09,CUST2098,At-Risk,Toys,Toys Product 28,North,Website,Credit Card,2945.89,1,0,2945.89,Returned,2.4,1,3,1,2024,942.6848
ORD100206,2023-08-05,CUST7183,At-Risk,Clothing,Clothing Product 23,West,Social Media,Credit Card,3502.95,1,15,2977.51,Returned,4.0,0,8,3,2023,387.07630000000006
ORD100207,2024-07-06,CUST3226,VIP,Toys,Toys Product 39,East,Website,Net Banking,3793.49,2,5,7207.63,Returned,4.7,0,7,3,2024,2810.9757
ORD100208,2024-12-07,CUST1009,At-Risk,Sports,Sports Product 43,East,Social Media,Net Banking,5443.97,1,20,4355.18,Processing,4.9,0,12,4,2024,1393.6576000000002
ORD100209,2023-07-25,CUST5705,VIP,Sports,Sports Product 41,East,Marketplace,Debit Card,12674.1,1,0,12674.1,Delivered,4.3,0,7,3,2023,4562.676
ORD100210,2024-12-31,CUST8549,New,Electronics,Electronics Product 33,East,Social Media,Net Banking,48545.16,2,20,77672.26,Processing,3.2,0,12,4,2024,8543.9486
ORD100211,2023-11-16,CUST9665,At-Risk,Beauty,Beauty Product 25,North,Website,Net Banking,737.55,2,0,1475.1,Cancelled,2.5,0,11,4,2023,368.775
ORD100212,2024-02-13,CUST9027,Returning,Automotive,Automotive Product 25,West,Marketplace,Debit Card,22555.5,2,0,45111.0,Cancelled,2.6,0,2,1,2024,13984.41
ORD100213,2024-11-18,CUST7471,Returning,Automotive,Automotive Product 40,East,Website,Debit Card,16753.74,1,15,14240.68,Returned,3.0,0,11,4,2024,3702.5768000000003
ORD100214,2024-10-27,CUST9871,VIP,Electronics,Electronics Product 14,Central,Marketplace,Wallet,16711.53,2,0,33423.06,Processing,3.3,0,10,4,2024,10026.918
ORD100215,2024-01-18,CUST7617,Returning,Sports,Sports Product 9,West,Social Media,UPI,12744.09,1,10,11469.68,Shipped,3.9,0,1,1,2024,4014.388
ORD100216,2024-03-24,CUST9602,New,Books,Books Product 31,Central,Mobile App,UPI,700.75,1,5,665.71,Delivered,3.2,0,3,1,2024,139.7991
ORD100217,2024-06-13,CUST8645,Returning,Beauty,Beauty Product 49,South,Website,UPI,1277.07,2,10,2298.73,Cancelled,4.3,1,6,2,2024,804.5554999999999
ORD100218,2024-04-07,CUST9514,At-Risk,Clothing,Clothing Product 35,North,Social Media,UPI,2341.07,2,0,4682.14,Returned,3.8,0,4,2,2024,702.321
ORD100219,2023-05-04,CUST6798,Returning,Clothing,Clothing Product 46,North,Social Media,Credit Card,3703.1,3,0,11109.3,Cancelled,4.0,0,5,2,2023,1999.6739999999998
ORD100220,2023-09-11,CUST7638,Returning,Home & Kitchen,Home & Kitchen Product 17,East,Social Media,UPI,6678.38,2,0,13356.76,Delivered,4.9,1,9,3,2023,1469.2436
ORD100221,2023-08-19,CUST5119,New,Electronics,Electronics Product 7,West,Social Media,Credit Card,12292.57,2,5,23355.88,Shipped,3.1,0,8,3,2023,4904.7348
ORD100222,2023-03-07,CUST9576,Returning,Clothing,Clothing Product 32,West,Mobile App,Wallet,2499.23,1,0,2499.23,Returned,4.3,0,3,1,2023,524.8383
ORD100223,2023-12-13,CUST7679,Returning,Books,Books Product 43,South,Social Media,UPI,447.17,1,0,447.17,Cancelled,4.0,0,12,4,2023,152.0378
ORD100224,2023-01-22,CUST3734,New,Books,Books Product 36,West,Social Media,Net Banking,421.57,1,0,421.57,Shipped,3.7,0,1,1,2023,126.47099999999999
ORD100225,2024-08-25,CUST9243,VIP,Toys,Toys Product 13,East,Mobile App,Wallet,3299.27,1,0,3299.27,Processing,4.7,0,8,3,2024,758.8321000000001
ORD100226,2024-07-21,CUST9187,New,Clothing,Clothing Product 44,North,Website,Net Banking,1045.33,5,10,4703.98,Shipped,4.7,1,7,3,2024,1411.1939999999997
ORD100227,2023-08-24,CUST3068,New,Books,Books Product 32,North,Social Media,Debit Card,498.76,1,20,399.01,Returned,3.2,0,8,3,2023,47.8812
ORD100228,2024-08-25,CUST1596,VIP,Toys,Toys Product 27,East,Website,Debit Card,3784.75,4,0,15139.0,Delivered,3.9,0,8,3,2024,2270.85
ORD100229,2023-08-14,CUST4389,Returning,Clothing,Clothing Product 22,South,Website,Wallet,1065.95,2,10,1918.71,Shipped,4.2,0,8,3,2023,556.4259
ORD100230,2023-01-08,CUST2202,VIP,Home & Kitchen,Home & Kitchen Product 37,West,Mobile App,UPI,4446.05,3,10,12004.34,Returned,3.8,0,1,1,2023,3481.2585999999997
ORD100231,2023-03-14,CUST7021,Returning,Electronics,Electronics Product 5,Central,Mobile App,Credit Card,25157.74,2,5,47799.71,Cancelled,4.5,0,3,1,2023,15773.9043
ORD100232,2024-12-25,CUST5889,New,Automotive,Automotive Product 22,West,Social Media,Credit Card,44354.45,2,10,79838.01,Cancelled,4.2,0,12,4,2024,17564.3622
ORD100233,2024-10-08,CUST2892,VIP,Beauty,Beauty Product 14,East,Mobile App,Credit Card,2479.87,1,5,2355.88,Returned,5.0,0,10,4,2024,753.8816
ORD100234,2023-03-02,CUST7756,At-Risk,Electronics,Electronics Product 34,East,Social Media,Wallet,55145.66,1,5,52388.38,Delivered,2.8,0,3,1,2023,16240.397799999999
ORD100235,2023-08-23,CUST7268,New,Clothing,Clothing Product 9,South,Marketplace,UPI,1101.67,2,0,2203.34,Processing,3.9,0,8,3,2023,859.3026000000001
ORD100236,2023-03-11,CUST7159,New,Clothing,Clothing Product 3,North,Mobile App,Wallet,888.91,1,10,800.02,Delivered,3.3,0,3,1,2023,128.0032
ORD100237,2023-02-02,CUST5907,At-Risk,Electronics,Electronics Product 7,South,Mobile App,Net Banking,34398.4,1,10,30958.56,Processing,4.5,0,2,1,2023,8358.8112
ORD100238,2023-12-05,CUST7121,At-Risk,Home & Kitchen,Home & Kitchen Product 7,West,Website,Credit Card,6988.86,2,0,13977.72,Processing,2.7,0,12,4,2023,3913.7616000000003
ORD100239,2023-03-14,CUST1391,Returning,Sports,Sports Product 50,North,Marketplace,Credit Card,13044.33,1,0,13044.33,Returned,4.3,0,3,1,2023,5217.732
ORD100240,2024-06-10,CUST6153,At-Risk,Clothing,Clothing Product 18,West,Social Media,Net Banking,2132.02,4,25,6396.06,Cancelled,3.5,0,6,2,2024,1023.3696000000001
ORD100241,2023-09-01,CUST8982,VIP,Books,Books Product 43,Central,Social Media,Net Banking,607.01,5,5,2883.3,Delivered,3.4,0,9,3,2023,749.6580000000001
ORD100242,2023-10-13,CUST4255,New,Sports,Sports Product 2,East,Mobile App,Credit Card,3090.91,4,5,11745.46,Shipped,2.8,0,10,4,2023,2349.092
ORD100243,2024-11-16,CUST1262,Returning,Toys,Toys Product 25,East,Marketplace,Credit Card,3051.69,1,20,2441.35,Returned,3.6,0,11,4,2024,634.751
ORD100244,2024-05-12,CUST4531,Returning,Toys,Toys Product 23,Central,Marketplace,Debit Card,244.8,1,10,220.32,Shipped,4.9,0,5,2,2024,37.4544
ORD100245,2023-08-08,CUST8135,New,Automotive,Automotive Product 11,South,Social Media,Net Banking,5706.71,4,10,20544.16,Delivered,4.0,0,8,3,2023,2259.8576
ORD100246,2024-07-06,CUST3411,New,Toys,Toys Product 45,South,Website,Credit Card,1659.16,1,15,1410.29,Processing,4.5,1,7,3,2024,380.7783
ORD100247,2023-05-16,CUST8371,New,Toys,Toys Product 28,North,Marketplace,UPI,618.13,5,20,2472.52,Shipped,5.0,0,5,2,2023,494.504
ORD100248,2024-08-07,CUST3291,Returning,Beauty,Beauty Product 26,Central,Marketplace,Net Banking,188.62,5,5,895.94,Delivered,4.2,0,8,3,2024,134.391
ORD100249,2024-08-13,CUST5947,At-Risk,Electronics,Electronics Product 19,East,Social Media,Wallet,66526.11,3,5,189599.41,Returned,3.6,0,8,3,2024,37919.882000000005
ORD100250,2024-04-29,CUST7493,At-Risk,Toys,Toys Product 12,Central,Mobile App,Credit Card,3751.78,1,0,3751.78,Processing,4.4,0,4,2,2024,412.6958
ORD100251,2023-09-06,CUST5005,At-Risk,Clothing,Clothing Product 28,West,Mobile App,Credit Card,834.46,1,25,625.84,Returned,3.6,0,9,3,2023,244.07760000000002
ORD100252,2024-04-29,CUST3331,New,Electronics,Electronics Product 29,South,Social Media,Net Banking,61724.35,3,10,166655.74,Shipped,3.6,0,4,2,2024,44997.0498
ORD100253,2024-02-21,CUST1268,Returning,Clothing,Clothing Product 15,South,Social Media,UPI,1484.75,1,0,1484.75,Processing,2.8,1,2,1,2024,504.81500000000005
ORD100254,2023-07-14,CUST4720,New,Electronics,Electronics Product 24,Central,Website,Wallet,75118.57,1,20,60094.86,Returned,4.7,0,7,3,2023,13821.8178
ORD100255,2023-04-07,CUST8193,New,Clothing,Clothing Product 5,South,Website,UPI,3078.26,2,5,5848.69,Cancelled,3.7,0,4,2,2023,2164.0153
ORD100256,2023-04-10,CUST5143,New,Beauty,Beauty Product 10,West,Website,Debit Card,2408.34,4,0,9633.36,Cancelled,4.1,0,4,2,2023,2312.0064
ORD100257,2024-11-05,CUST8975,VIP,Clothing,Clothing Product 32,Central,Marketplace,Wallet,245.1,2,5,465.69,Processing,3.2,0,11,4,2024,125.73630000000001
ORD100258,2024-03-17,CUST7541,Returning,Sports,Sports Product 12,North,Marketplace,Wallet,15916.55,2,5,30241.44,Processing,4.3,0,3,1,2024,7560.36
ORD100259,2023-12-29,CUST8640,Returning,Sports,Sports Product 18,West,Website,Credit Card,11030.46,1,20,8824.37,Shipped,3.4,0,12,4,2023,2823.7984
ORD100260,2024-03-09,CUST8621,VIP,Clothing,Clothing Product 21,North,Social Media,Net Banking,4127.63,2,0,8255.26,Shipped,3.9,0,3,1,2024,2228.9202
ORD100261,2024-02-25,CUST7087,Returning,Sports,Sports Product 23,North,Social Media,Debit Card,17113.32,5,15,72731.61,Delivered,4.7,0,2,1,2024,13091.6898
ORD100262,2024-04-23,CUST4353,At-Risk,Automotive,Automotive Product 15,East,Mobile App,UPI,4980.29,1,10,4482.26,Returned,4.6,0,4,2,2024,627.5164000000001
ORD100263,2023-02-25,CUST8590,Returning,Toys,Toys Product 16,East,Mobile App,UPI,729.07,2,0,1458.14,Cancelled,4.0,0,2,1,2023,408.27920000000006
ORD100264,2024-11-20,CUST3136,New,Toys,Toys Product 32,West,Social Media,Credit Card,3086.75,4,25,9260.25,Shipped,2.6,0,11,4,2024,2315.0625
ORD100265,2024-10-31,CUST7812,New,Electronics,Electronics Product 24,Central,Website,Credit Card,71445.03,2,5,135745.56,Returned,5.0,0,10,4,2024,17646.9228
ORD100266,2024-10-23,CUST1841,VIP,Automotive,Automotive Product 44,South,Social Media,Net Banking,40920.87,2,0,81841.74,Shipped,5.0,0,10,4,2024,18005.182800000002
ORD100267,2023-04-11,CUST5020,New,Home & Kitchen,Home & Kitchen Product 26,South,Marketplace,Net Banking,4818.56,2,5,9155.26,Delivered,4.6,0,4,2,2023,2288.815
ORD100268,2023-03-04,CUST3384,VIP,Books,Books Product 21,South,Social Media,Net Banking,435.24,1,20,348.19,Processing,3.4,1,3,1,2023,121.86649999999999
ORD100269,2024-02-17,CUST2659,Returning,Home & Kitchen,Home & Kitchen Product 49,West,Social Media,Wallet,3883.99,1,0,3883.99,Cancelled,3.9,1,2,1,2024,466.07879999999994
ORD100270,2023-12-14,CUST5840,VIP,Toys,Toys Product 25,West,Website,Wallet,2265.4,3,0,6796.2,Returned,3.6,0,12,4,2023,1359.24
ORD100271,2023-04-22,CUST7128,Returning,Sports,Sports Product 40,North,Website,UPI,5642.15,3,0,16926.45,Returned,5.0,0,4,2,2023,5924.2575
ORD100272,2023-09-12,CUST1870,Returning,Home & Kitchen,Home & Kitchen Product 31,East,Marketplace,UPI,8291.11,3,0,24873.33,Returned,4.2,1,9,3,2023,7213.2657
ORD100273,2023-07-16,CUST6743,New,Sports,Sports Product 27,Central,Social Media,Net Banking,815.67,4,15,2773.28,Shipped,3.4,0,7,3,2023,526.9232000000001
ORD100274,2023-07-14,CUST8620,VIP,Beauty,Beauty Product 17,East,Mobile App,Debit Card,276.9,2,5,526.11,Delivered,3.6,0,7,3,2023,184.1385
ORD100275,2024-07-03,CUST7333,Returning,Electronics,Electronics Product 34,Central,Marketplace,Debit Card,43799.05,2,0,87598.1,Cancelled,4.9,1,7,3,2024,21899.525
ORD100276,2024-04-04,CUST8100,At-Risk,Home & Kitchen,Home & Kitchen Product 29,North,Social Media,Credit Card,1807.72,3,0,5423.16,Processing,5.0,0,4,2,2024,1355.79
ORD100277,2023-05-24,CUST2279,Returning,Clothing,Clothing Product 33,Central,Social Media,Net Banking,4454.99,2,0,8909.98,Delivered,5.0,1,5,2,2023,3474.8922
ORD100278,2024-03-08,CUST5816,New,Electronics,Electronics Product 19,West,Marketplace,UPI,33515.13,2,20,53624.21,Returned,4.6,1,3,1,2024,20377.1998
ORD100279,2023-07-07,CUST6812,New,Electronics,Electronics Product 38,North,Mobile App,Credit Card,596.23,3,0,1788.69,Cancelled,3.8,0,7,3,2023,375.6249
ORD100280,2023-10-13,CUST9397,At-Risk,Toys,Toys Product 28,North,Mobile App,Debit Card,1052.39,4,25,3157.17,Processing,1.4,0,10,4,2023,442.00380000000007
ORD100281,2024-04-18,CUST8816,At-Risk,Clothing,Clothing Product 11,East,Social Media,UPI,1288.04,1,5,1223.64,Returned,4.2,0,4,2,2024,244.72800000000004
ORD100282,2023-09-13,CUST1663,At-Risk,Sports,Sports Product 11,North,Marketplace,Debit Card,7953.51,1,0,7953.51,Processing,4.0,0,9,3,2023,874.8861
ORD100283,2023-03-19,CUST8855,Returning,Books,Books Product 18,North,Marketplace,Debit Card,347.32,1,20,277.86,Delivered,4.1,0,3,1,2023,30.564600000000002
ORD100284,2024-03-29,CUST2110,At-Risk,Beauty,Beauty Product 37,Central,Social Media,Wallet,967.51,2,5,1838.27,Delivered,4.0,0,3,1,2024,404.4194
ORD100285,2024-07-17,CUST6775,At-Risk,Books,Books Product 19,West,Website,Wallet,745.18,1,10,670.66,Processing,2.9,0,7,3,2024,254.8508
ORD100286,2023-04-11,CUST6430,Returning,Toys,Toys Product 46,West,Mobile App,Debit Card,2800.79,1,25,2100.59,Returned,4.4,0,4,2,2023,756.2124
ORD100287,2023-02-21,CUST4169,Returning,Home & Kitchen,Home & Kitchen Product 24,Central,Social Media,UPI,10395.46,2,0,20790.92,Returned,4.5,0,2,1,2023,5197.73
ORD100288,2024-10-29,CUST6084,Returning,Home & Kitchen,Home & Kitchen Product 8,West,Mobile App,UPI,10808.31,1,0,10808.31,Processing,4.5,0,10,4,2024,2918.2437
ORD100289,2024-07-07,CUST9302,Returning,Home & Kitchen,Home & Kitchen Product 2,South,Mobile App,UPI,13553.74,2,10,24396.73,Returned,4.8,1,7,3,2024,2439.6730000000002
ORD100290,2023-01-16,CUST3718,At-Risk,Books,Books Product 20,North,Social Media,Credit Card,444.27,1,0,444.27,Returned,4.5,0,1,1,2023,71.0832
ORD100291,2023-04-06,CUST1181,Returning,Sports,Sports Product 27,Central,Social Media,Net Banking,19819.05,1,0,19819.05,Shipped,3.7,0,4,2,2023,2180.0955
ORD100292,2023-08-31,CUST2659,Returning,Books,Books Product 41,South,Social Media,Credit Card,257.17,3,0,771.51,Delivered,3.9,0,8,3,2023,254.59830000000002
ORD100293,2023-06-20,CUST3391,At-Risk,Clothing,Clothing Product 9,East,Social Media,Credit Card,4791.04,1,0,4791.04,Cancelled,4.1,0,6,2,2023,670.7456000000001
ORD100294,2024-02-21,CUST5417,At-Risk,Home & Kitchen,Home & Kitchen Product 21,North,Marketplace,Credit Card,4442.67,1,15,3776.27,Cancelled,4.1,1,2,1,2024,1359.4571999999998
ORD100295,2024-05-12,CUST1981,New,Electronics,Electronics Product 1,Central,Social Media,Net Banking,6565.05,2,0,13130.1,Returned,4.8,1,5,2,2024,3807.729
ORD100296,2024-05-07,CUST1404,VIP,Automotive,Automotive Product 27,South,Marketplace,Debit Card,17219.26,3,5,49074.89,Cancelled,4.5,1,5,2,2024,8342.731300000001
ORD100297,2023-08-07,CUST9347,New,Clothing,Clothing Product 38,North,Marketplace,Wallet,1930.37,1,10,1737.33,Processing,5.0,1,8,3,2023,260.5995
ORD100298,2024-02-15,CUST4583,At-Risk,Sports,Sports Product 9,North,Social Media,Wallet,18524.16,2,5,35195.9,Returned,5.0,0,2,1,2024,10206.811
