title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,categories/9,categories/10,url,categoryName,log_reviews,composite,tier,score_band
Michael's Restaurant,4.3,727.0,33-17 Broadway,Astoria,New York,US,https://www.getsauce.com/order/site/michaels-restaurant,+1 718-726-7474,Diner,Breakfast restaurant,Sandwich shop,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Michael's%20Restaurant&query_place_id=ChIJtw7DHjpfwokR4wTyYwENdBk,Diner,6.590301048196686,28.338,Popular,4.0–4.5
empire express,4.7,279.0,3482 E Tremont Ave,Bronx,New York,US,https://empire3482.com/,+1 718-971-9932,Chinese restaurant,Cajun restaurant,Meal delivery,Takeout restaurant,Seafood restaurant,,,,,,,https://www.google.com/maps/search/?api=1&query=empire%20express&query_place_id=ChIJ0Y_bgTiLwokRwiSn5vbYy-Q,Chinese restaurant,5.634789603169249,26.484,Small,4.5–5.0
Malecon Restaurant (175th Street),4.4,4066.0,4141 Broadway,New York,New York,US,https://maleconnyc.com/maleconrestaurant175thstreet?utm_source=google,+1 212-927-3812,Dominican restaurant,Caribbean restaurant,Chicken restaurant,Family restaurant,Latin American restaurant,Seafood restaurant,,,,,,https://www.google.com/maps/search/?api=1&query=Malecon%20Restaurant%20(175th%20Street)&query_place_id=ChIJHyYvn5_2wokRKyOPOJ53zWQ,Dominican restaurant,8.310660905907225,36.567,Viral,4.0–4.5
Maria's Mediterranean,4.6,945.0,38-11 Bell Blvd,Bayside,New York,US,https://www.mariasonbell.com/,+1 718-279-1606,Greek restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Maria's%20Mediterranean&query_place_id=ChIJhZxOOnWKwokRPFhYpnuIHHw,Greek restaurant,6.852242569051878,31.52,Popular,4.5–5.0
Mamasushi Restaurant,4.3,1653.0,3478 E Tremont Ave,Bronx,New York,US,https://mamasushi.com/bronx,+1 718-684-8666,Sushi restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Mamasushi%20Restaurant&query_place_id=ChIJab4BX1CLwokRiF5OKtl6xjo,Sushi restaurant,7.4109518755836366,31.867,Popular,4.0–4.5
Junction Seafood Restaurant / Fast & Fresh Comida Típica,4.2,168.0,34-64 Junction Blvd,Jackson Heights,New York,US,https://order.online/business/junction-seafood-restaurant-859400,+1 347-738-4911,Dominican restaurant,Seafood restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Junction%20Seafood%20Restaurant%20%2F%20Fast%20%26%20Fresh%20Comida%20T%C3%ADpica&query_place_id=ChIJv8YfMdBfwokRGbXaIhS-wLo,Dominican restaurant,5.1298987149230735,21.546,Small,4.0–4.5
Lima 33 Restaurant,4.4,702.0,254-04 Northern Blvd,Little Neck,New York,US,https://m.facebook.com/Lima-33-Restaurant-544530678964350/,+1 718-225-4949,Peruvian restaurant,Latin American restaurant,Restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Lima%2033%20Restaurant&query_place_id=ChIJVUaZNe6JwokRtC2uRYT7zkc,Peruvian restaurant,6.555356891810665,28.844,Popular,4.0–4.5
Oasis Mediterranean Restaurant,4.2,676.0,1907 White Plains Rd,Bronx,New York,US,,,Yemeni restaurant,Middle Eastern restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Oasis%20Mediterranean%20Restaurant&query_place_id=ChIJ2z0XJZj0wokRSocBHTGEIP8,Yemeni restaurant,6.517671272912275,27.374,Popular,4.0–4.5
Al-Sham Restaurant,4.3,877.0,25-94 Steinway St,Astoria,New York,US,https://orderalsham.wixstudio.com/al-sham-new-york/AlShammenu?menu=queens#1,+1 929-884-2556,Middle Eastern restaurant,Syrian restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Al-Sham%20Restaurant&query_place_id=ChIJB9OQbt1fwokRMGMcydNMYU0,Middle Eastern restaurant,6.777646593635117,29.144,Popular,4.0–4.5
Margarita's Restaurant,4.6,697.0,915 Avenue St John,Bronx,New York,US,http://ordermargaritas.mobile-webview8.com/,+1 347-270-5541,Latin American restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Margarita's%20Restaurant&query_place_id=ChIJU2cEurH1wokRkVyfsPQR-6E,Latin American restaurant,6.548219102762372,30.122,Popular,4.5–5.0
Tres Sabores Taqueria (we are Insidethecarwhas) Hi-Tek,4.6,95.0,83-03 24th Ave,East Elmhurst,New York,US,https://grubhub.com/restaurant/tres-sabores-mexican-restaurant-83-03-24th-ave-east-elmhurst/1945087?utm_source=grubhub_androidapp&utm_medium=content_owned&utm_campaign=menushare&utm_content=share-link,+1 718-899-0221,Mexican restaurant,Mexican torta restaurant,Restaurant,Taco restaurant,,,,,,,,https://www.google.com/maps/search/?api=1&query=Tres%20Sabores%20Taqueria%20(we%20are%20Insidethecarwhas)%20Hi-Tek&query_place_id=ChIJn8nu4xpfwokR5kE7rrTXvQc,Mexican restaurant,4.564348191467836,20.996,Micro,4.5–5.0
Tropilyz 116th,4.1,496.0,164 W 116th St,New York,New York,US,,+1 212-316-0316,Dominican restaurant,Meal delivery,Restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Tropilyz%20116th&query_place_id=ChIJM_5cIxH2wokRkujFguETLLo,Dominican restaurant,6.208590026096629,25.455,Small,4.0–4.5
ZHUMI BAKERY & RESTAURANT,4.8,187.0,150-54 14th Ave,Whitestone,New York,US,https://www.zhumimex.com/,+1 347-438-1608,Mexican restaurant,Mexican goods store,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=ZHUMI%20BAKERY%20%26%20RESTAURANT&query_place_id=ChIJdwahpluLwokR_-OeLkVcyB8,Mexican restaurant,5.236441962829949,25.135,Small,4.5–5.0
Thonglor Thai Restaurant,4.5,528.0,32-47 Steinway St,Astoria,New York,US,http://www.thonglorny.com/,+1 718-278-3333,Thai restaurant,Meal delivery,Restaurant,Southeast Asian restaurant,,,,,,,,https://www.google.com/maps/search/?api=1&query=Thonglor%20Thai%20Restaurant&query_place_id=ChIJDaUWEztfwokRETc_KBWq92c,Thai restaurant,6.270988431858299,28.219,Popular,4.0–4.5
Raices del Valle Restaurant,4.2,609.0,1846 Jerome Ave,Bronx,New York,US,https://www.raicesdelvalle.com/,+1 718-294-4222,Dominican restaurant,Caribbean restaurant,Meal delivery,Restaurant,Spanish restaurant,,,,,,,https://www.google.com/maps/search/?api=1&query=Raices%20del%20Valle%20Restaurant&query_place_id=ChIJmXmcp2z0wokRPHQlkLkJ9Ts,Dominican restaurant,6.413458957167357,26.937,Popular,4.0–4.5
Pipo's Restaurant,4.5,407.0,166 E 118th St #3,New York,New York,US,http://www.piposrestaurant.com/,+1 212-828-2382,Mexican restaurant,Meal delivery,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Pipo's%20Restaurant&query_place_id=ChIJ4QcXkwj2wokRdSgql6w1N9E,Mexican restaurant,6.0112671744041615,27.051,Small,4.0–4.5
Mamasushi,4.2,2055.0,3569 Broadway,New York,New York,US,http://www.mamasushi.com/harlem,+1 646-682-7879,Asian fusion restaurant,Restaurant,Sushi restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Mamasushi&query_place_id=ChIJXxNP-mL2wokRStZTuUKsOao,Asian fusion restaurant,7.628517626575055,32.04,Viral,4.0–4.5
Sabrosura Restaurant,4.4,2532.0,1200 Castle Hill Ave,Bronx,New York,US,http://www.sabrosurarestaurant.com/,+1 718-597-1344,Caribbean restaurant,Asian restaurant,Japanese restaurant,Restaurant,Seafood restaurant,,,,,,,https://www.google.com/maps/search/?api=1&query=Sabrosura%20Restaurant&query_place_id=ChIJa2sI_cj0wokRBO_F1eX2h_8,Caribbean restaurant,7.837159650001675,34.484,Viral,4.0–4.5
Hainan,4.5,808.0,41-25 162nd St,Flushing,New York,US,https://hainannyc.com/,+1 917-563-7223,Korean restaurant,Asian fusion restaurant,Chinese restaurant,Delivery Chinese restaurant,Fusion restaurant,,,,,,,https://www.google.com/maps/search/?api=1&query=Hainan&query_place_id=ChIJ86jijMhhwokRItWSGT6dpW8,Korean restaurant,6.695798917058491,30.131,Popular,4.0–4.5
Dionysos Restaurant,4.4,237.0,23-15 31st St,Astoria,New York,US,https://www.dionysosastoria.com/,+1 718-932-3231,Greek restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Dionysos%20Restaurant&query_place_id=ChIJO1ClpEJfwokRTACxWUoBp-E,Greek restaurant,5.472270673671475,24.078,Small,4.0–4.5
NIPPON CHA | Bayside Restaurant,4.5,1280.0,39-34 Bell Blvd,Bayside,New York,US,https://teacuisines.com/,+1 718-229-0805,Japanese restaurant,Dessert restaurant,Ramen restaurant,Restaurant,Sushi restaurant,Tea house,,,,,,https://www.google.com/maps/search/?api=1&query=NIPPON%20CHA%20%7C%20Bayside%20Restaurant&query_place_id=ChIJex1L_99hwokR0LrJMd8cexQ,Japanese restaurant,7.155396301896734,32.199,Popular,4.0–4.5
Tropilyz Restaurant,4.2,65.0,358 E 149th St,Bronx,New York,US,https://tropilyz.com/,+1 917-737-7156,Dominican restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Tropilyz%20Restaurant&query_place_id=ChIJmbo3bWP1wokRa0u5hhL0sp8,Dominican restaurant,4.189654742026425,17.597,Micro,4.0–4.5
Hello Bangladesh Restaurant,4.3,896.0,30-05 36th Ave,Astoria,New York,US,https://www.hellobangladeshrestaurant.com/,+1 718-392-4071,Bangladeshi restaurant,Asian fusion restaurant,Bakery,Bubble tea store,Coffee store,Halal restaurant,Indian restaurant,Pakistani restaurant,,,,https://www.google.com/maps/search/?api=1&query=Hello%20Bangladesh%20Restaurant&query_place_id=ChIJhVFByzVfwokRiEvAA8kA22s,Bangladeshi restaurant,6.799055862058796,29.236,Popular,4.0–4.5
Shangeri-La Restaurant,4.3,1113.0,2893 Buhre Ave,Bronx,New York,US,https://shangerilany.com/,+1 718-828-6080,Sushi restaurant,Asian restaurant,Buffet restaurant,Chinese restaurant,Japanese restaurant,Korean restaurant,Pan-Asian restaurant,Restaurant,Thai restaurant,,,https://www.google.com/maps/search/?api=1&query=Shangeri-La%20Restaurant&query_place_id=ChIJr9HJ1FCLwokRCOt5nWYe-PY,Sushi restaurant,7.01571242048723,30.168,Popular,4.0–4.5
Roy's Pica Pollo,4.0,992.0,880 E Tremont Ave,Bronx,New York,US,https://www.roysrestaurantny.com/,+1 917-471-8937,Dominican restaurant,Latin American restaurant,Spanish restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Roy's%20Pica%20Pollo&query_place_id=ChIJp5qaq4v0wokRJ1a9RJ6cBWQ,Dominican restaurant,6.900730664045173,27.603,Popular,3.5–4.0
El Gustazo Empanadas Restaurant,4.2,612.0,42-19 College Point Blvd,Flushing,New York,US,http://www.toasttab.com/elgustazoempanadas,+1 718-661-1080,Colombian restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=El%20Gustazo%20Empanadas%20Restaurant&query_place_id=ChIJg8dvJg1gwokRViLOyF_7Zf0,Colombian restaurant,6.418364935936212,26.957,Popular,4.0–4.5
El Buen Sazon Restaurant & Deli,4.5,50.0,1130 Zerega Ave,Bronx,New York,US,https://www.elbuensazonnyc.com/,+1 347-824-8517,Dominican restaurant,Caribbean restaurant,Latin American restaurant,Meal delivery,Nuevo Latino restaurant,,,,,,,https://www.google.com/maps/search/?api=1&query=El%20Buen%20Sazon%20Restaurant%20%26%20Deli&query_place_id=ChIJi-ZBoIX1wokR2mKvU0H0PYU,Dominican restaurant,3.9318256327243257,17.693,Micro,4.0–4.5
Adrienne's NYC,4.7,401.0,25 Van Brunt Rd,Queens,New York,US,http://adriennes-nyc.com/,+1 718-945-2525,Italian restaurant,Bar,Brunch restaurant,Cocktail bar,Family restaurant,Live music venue,Seafood restaurant,Tourist attraction,,,,https://www.google.com/maps/search/?api=1&query=Adrienne's%20NYC&query_place_id=ChIJe4j4G9ZpwokR8CBPcLU44Sk,Italian restaurant,5.996452088619021,28.183,Small,4.5–5.0
Kimo's,4.8,1175.0,92-16 Rockaway Beach Blvd,Queens,New York,US,https://kimoskitchen.com/,+1 347-926-4384,Mediterranean restaurant,Breakfast restaurant,Egyptian restaurant,Falafel restaurant,Gluten-free restaurant,Greek restaurant,Gyro restaurant,Lunch restaurant,Restaurant,Vegan restaurant,,https://www.google.com/maps/search/?api=1&query=Kimo's&query_place_id=ChIJAQCVGUdowokRpauTlXu2HP4,Mediterranean restaurant,7.069874128458572,33.935,Popular,4.5–5.0
Uma's,4.6,452.0,92-07 Rockaway Beach Blvd,Rockaway Park,New York,US,https://umasrockaway.com/,+1 718-318-9100,Uzbeki restaurant,Asian restaurant,Russian restaurant,Wine bar,,,,,,,,https://www.google.com/maps/search/?api=1&query=Uma's&query_place_id=ChIJqStTHEdowokRMz_JLWKEx74,Uzbeki restaurant,6.115892125483034,28.133,Small,4.5–5.0
The Restaurant,4.4,431.0,86-05 Rockaway Beach Blvd,Rockaway Park,New York,US,,+1 718-634-5809,American restaurant,Breakfast restaurant,Meal delivery,,,,,,,,,https://www.google.com/maps/search/?api=1&query=The%20Restaurant&query_place_id=ChIJ28bt80NowokRVoTSMDES8lI,American restaurant,6.068425588244111,26.701,Small,4.0–4.5
Bungalow Bar,4.4,2237.0,3-77 Beach 92nd St,Rockaway Park,New York,US,https://bungalowbarny.com/,+1 718-945-2100,Bar & grill,American restaurant,Brunch restaurant,Seafood restaurant,,,,,,,,https://www.google.com/maps/search/?api=1&query=Bungalow%20Bar&query_place_id=ChIJUXf_vkBowokRJ5HnySRbQPA,Bar & grill,7.71333788887187,33.939,Viral,4.0–4.5
Gracie Mews Diner,4.3,1084.0,1550 1st Ave,New York,New York,US,https://www.graciemewsdiner.getsauce.com/,+1 212-861-2290,Diner,American restaurant,Breakfast restaurant,Coffee shop,Dessert restaurant,Lunch restaurant,Meal delivery,Takeout restaurant,Restaurant,Sandwich shop,,https://www.google.com/maps/search/?api=1&query=Gracie%20Mews%20Diner&query_place_id=ChIJAS2EC-JYwokRnODSAgVo0_8,Diner,6.98933526597456,30.054,Popular,4.0–4.5
QUE RICO COLOMBIAN RESTAURANT & BAKERY,4.3,462.0,32-14 Steinway St,Long Island City,New York,US,,+1 718-255-1541,Colombian restaurant,Bakery,Bar,Cake shop,Restaurant,,,,,,,https://www.google.com/maps/search/?api=1&query=QUE%20RICO%20COLOMBIAN%20RESTAURANT%20%26%20BAKERY&query_place_id=ChIJlUjqoM1fwokROv2UKDrQd9s,Colombian restaurant,6.137727054086234,26.392,Small,4.0–4.5
Lima Restaurant,4.3,888.0,85-07 Northern Blvd,Jackson Heights,New York,US,,+1 917-832-6682,Peruvian restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Lima%20Restaurant&query_place_id=ChIJu0li8KNfwokR4xUWfrwmpLQ,Peruvian restaurant,6.790097235513905,29.197,Popular,4.0–4.5
Alba’s Pizza & Restaurant,4.3,598.0,36-20 Ditmars Blvd,Astoria,New York,US,http://www.albaspizzeria.com/,+1 718-932-5924,Restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Alba%E2%80%99s%20Pizza%20%26%20Restaurant&query_place_id=ChIJeaUtoWhfwokRSEYUh2yFQUI,Restaurant,6.395261598115449,27.5,Popular,4.0–4.5
Antojitos del Mangu Restaurant,3.9,52.0,3531 3rd Ave,Bronx,New York,US,https://antojitosdelmanguny.com/,+1 917-645-5741,Dominican restaurant,Snack bar,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Antojitos%20del%20Mangu%20Restaurant&query_place_id=ChIJ1zD0xtL1wokRWVb8Uu7gzLE,Dominican restaurant,3.970291913552122,15.484,Micro,3.5–4.0
Molino Rojo Restaurant,3.8,776.0,101 E 161st St,Bronx,New York,US,http://molinorojo-restaurant.com/,+1 718-538-9642,Dominican restaurant,Spanish restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Molino%20Rojo%20Restaurant&query_place_id=ChIJudTVfC30wokRRGCBX88J7BI,Dominican restaurant,6.655440350367647,25.291,Popular,3.5–4.0
Lungi South Indian & Sri Lankan Restaurant,4.6,1212.0,1136 1st Ave,New York,New York,US,http://lungirestaurant.com/,+1 212-256-0073,South Indian restaurant,Sri Lankan restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Lungi%20South%20Indian%20%26%20Sri%20Lankan%20Restaurant&query_place_id=ChIJsedB_edYwokRrxhc0jZb_Mk,South Indian restaurant,7.10085190894405,32.664,Popular,4.5–5.0
Las Margaritas,4.1,986.0,38-01 Broadway,Astoria,New York,US,https://lasmargaritas3801.com/,+1 718-777-1707,Mexican restaurant,Bar & grill,Brunch restaurant,Burrito restaurant,Chicken restaurant,Family restaurant,Latin American restaurant,Nuevo Latino restaurant,Small plates restaurant,Taco restaurant,,https://www.google.com/maps/search/?api=1&query=Las%20Margaritas&query_place_id=ChIJpQVllDtfwokRQQk1e9Y1MWY,Mexican restaurant,6.894670039433482,28.268,Popular,4.0–4.5
San Soo Kap San 2 | Korean BBQ Flushing | Korean Restaurant Flushing NY | 산수갑산2,4.0,956.0,171-10 Northern Blvd,Flushing,New York,US,https://sansookapsan2.com/,+1 718-445-4850,Korean barbecue restaurant,Korean restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=San%20Soo%20Kap%20San%202%20%7C%20Korean%20BBQ%20Flushing%20%7C%20Korean%20Restaurant%20Flushing%20NY%20%7C%20%EC%82%B0%EC%88%98%EA%B0%91%EC%82%B02&query_place_id=ChIJvSOiqDJgwokRVhT16lyf-WU,Korean barbecue restaurant,6.863803391452954,27.455,Popular,3.5–4.0
Al-Aqsa Restaurant | Halal Food in Bronx,4.0,1350.0,2107 Starling Ave,Bronx,New York,US,https://bronx.alaqsarestaurant.com/,+1 718-904-7061,Halal restaurant,Asian restaurant,Bangladeshi restaurant,Bengali restaurant,Biryani restaurant,Cafe,Catering food and drink supplier,Family restaurant,Indian restaurant,Pakistani restaurant,,https://www.google.com/maps/search/?api=1&query=Al-Aqsa%20Restaurant%20%7C%20Halal%20Food%20in%20Bronx&query_place_id=ChIJK_GLEbj0wokRdw7F14GNGoI,Halal restaurant,7.208600337960199,28.834,Popular,3.5–4.0
Xochimilco Family Restaurant,4.4,893.0,653 Melrose Ave,Bronx,New York,US,https://xochimilcofamily.shop/,+1 718-402-5400,Mexican restaurant,Family restaurant,Meal delivery,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Xochimilco%20Family%20Restaurant&query_place_id=ChIJu8iHasn1wokRumLZtGnNVr4,Mexican restaurant,6.795705775173515,29.901,Popular,4.0–4.5
Sonamu House l Authentic Korean Restaurant BBQ & Soju,4.3,269.0,158-15 Northern Blvd,Flushing,New York,US,,+1 718-886-0094,Korean restaurant,Korean barbecue restaurant,Soup shop,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Sonamu%20House%20l%20Authentic%20Korean%20Restaurant%20BBQ%20%26%20Soju&query_place_id=ChIJkXd0F3NhwokRAD-_elSUaLQ,Korean restaurant,5.598421958998375,24.073,Small,4.0–4.5
New Chinatown Restaurant and Bar | Asian Fusion | Chinese and Thai Food,4.4,569.0,1650 3rd Ave,New York,New York,US,https://chinatown1650.com/,+1 212-520-8124,Asian restaurant,Bar,Chinese restaurant,Thai restaurant,,,,,,,,https://www.google.com/maps/search/?api=1&query=New%20Chinatown%20Restaurant%20and%20Bar%20%7C%20Asian%20Fusion%20%7C%20Chinese%20and%20Thai%20Food&query_place_id=ChIJVQo6V6RYwokR44gJvaeMUgA,Asian restaurant,6.345636360828596,27.921,Popular,4.0–4.5
Coco Rosa Restaurant,4.1,684.0,1155 Webster Ave,Bronx,New York,US,,+1 718-532-0024,Dominican restaurant,Breakfast restaurant,Lunch restaurant,Meal delivery,Spanish restaurant,,,,,,,https://www.google.com/maps/search/?api=1&query=Coco%20Rosa%20Restaurant&query_place_id=ChIJb-nQsEn0wokRKbzdvULUYpA,Dominican restaurant,6.529418838262226,26.771,Popular,4.0–4.5
Jad Jaan Thai & Vietnamese Restaurant,4.2,69.0,83 Audubon Ave,New York,New York,US,https://jadjaannyc.com/order-thaiviet-now?olsPage=products,+1 917-388-3460,Vietnamese restaurant,Asian fusion restaurant,Asian restaurant,Caterer,Fast food restaurant,Soup restaurant,,,,,,https://www.google.com/maps/search/?api=1&query=Jad%20Jaan%20Thai%20%26%20Vietnamese%20Restaurant&query_place_id=ChIJWeSG14n3wokRK7bGDEqzenU,Vietnamese restaurant,4.248495242049359,17.844,Micro,4.0–4.5
Caridad Restaurant,2.8,206.0,1594 Westchester Ave,Bronx,New York,US,https://caridadrestaurantny.com/,+1 917-473-7700,Dominican restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Caridad%20Restaurant&query_place_id=ChIJwS9OcsH0wokR2i2F1fNmhXI,Dominican restaurant,5.332718793265369,14.932,Small,<3.0
El Nuevo Capri Restaurant,3.9,321.0,1340 St Nicholas Ave,New York,New York,US,,+1 212-740-3110,Dominican restaurant,Meal delivery,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=El%20Nuevo%20Capri%20Restaurant&query_place_id=ChIJPSl7AyD0wokRtSBUcCsBPps,Dominican restaurant,5.7745515455444085,22.521,Small,3.5–4.0
Sazón de Mela Restaurant,3.7,52.0,1692 Webster Ave,Bronx,New York,US,https://sazondemelarestaurantny.com/,+1 929-266-3473,Dominican restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Saz%C3%B3n%20de%20Mela%20Restaurant&query_place_id=ChIJBU_Um7H1wokRSwyTgEUMKjc,Dominican restaurant,3.970291913552122,14.69,Micro,3.5–4.0
Zyara Restaurant,4.1,3383.0,25-53 Steinway St,Astoria,New York,US,https://www.zyararestaurantnyc.com/,+1 718-777-7753,Mediterranean restaurant,Catering food and drink supplier,Family restaurant,Gyro restaurant,Halal restaurant,Health food restaurant,Middle Eastern restaurant,Restaurant,Vegan restaurant,Vegetarian restaurant,,https://www.google.com/maps/search/?api=1&query=Zyara%20Restaurant&query_place_id=ChIJS7kQysRfwokRtmx0UqxW0rY,Mediterranean restaurant,8.126813720726114,33.32,Viral,4.0–4.5
El Maguey Mexican Restaurant,4.3,1016.0,83-28 Northern Blvd,Jackson Heights,New York,US,https://elmagueyny.com/es,+1 929-522-0562,Mexican restaurant,Brunch restaurant,Karaoke bar,Restaurant,Taco restaurant,,,,,,,https://www.google.com/maps/search/?api=1&query=El%20Maguey%20Mexican%20Restaurant&query_place_id=ChIJsTWrraZfwokRZGJ6_md9Bg4,Mexican restaurant,6.92461239604856,29.776,Popular,4.0–4.5
